po_id,supplier_id,sku_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,quantity_received,unit_cost,status
PO-002972,SUP-01,SKU-00015,WH-NSW,2026-05-01,2026-05-05,2026-05-03,171.0,171.0,2.27,Received
PO-002973,SUP-06,SKU-00019,WH-NSW,2026-05-01,2026-05-05,2026-05-05,123.0,123.0,5.36,Received
PO-002974,SUP-06,SKU-00009,WH-QLD,2026-05-01,2026-05-05,2026-05-04,93.0,93.0,4.65,Received
PO-002975,SUP-04,SKU-00021,WH-QLD,2026-05-01,2026-05-19,2026-05-21,128.0,128.0,2.1,Late
PO-002976,SUP-07,SKU-00022,WH-QLD,2026-05-01,2026-05-09,2026-05-09,59.0,59.0,3.85,Received
PO-002977,SUP-02,SKU-00002,WH-VIC,2026-05-01,2026-05-11,2026-05-11,434.0,415.0,2.21,Received
PO-002978,SUP-06,SKU-00003,WH-VIC,2026-05-01,2026-05-05,2026-05-06,213.0,213.0,5.99,Late
PO-002979,SUP-02,SKU-00016,WH-VIC,2026-05-01,2026-05-20,2026-05-19,84.0,84.0,2.03,Received
PO-002980,SUP-07,SKU-00012,WH-WA,2026-05-01,2026-05-09,2026-05-09,59.0,59.0,2.93,Received
PO-002981,SUP-06,SKU-00019,WH-WA,2026-05-01,2026-05-05,2026-05-05,66.0,66.0,5.36,Received
PO-002982,SUP-07,SKU-00020,WH-WA,2026-05-01,2026-05-21,2026-05-20,113.0,113.0,5.2,Received
PO-002983,SUP-07,SKU-00006,WH-NSW,2026-05-02,2026-05-10,2026-05-11,116.0,116.0,4.07,Late
PO-002984,SUP-07,SKU-00022,WH-NSW,2026-05-02,2026-05-10,2026-05-08,148.0,148.0,3.85,Received
PO-002985,SUP-02,SKU-00008,WH-QLD,2026-05-02,2026-05-12,2026-05-12,391.0,391.0,1.67,Received
PO-002986,SUP-02,SKU-00016,WH-QLD,2026-05-02,2026-05-21,2026-05-21,252.0,252.0,2.03,Received
PO-002987,SUP-02,SKU-00018,WH-QLD,2026-05-02,2026-05-12,2026-05-12,373.0,373.0,2.32,Received
PO-002988,SUP-07,SKU-00020,WH-QLD,2026-05-02,2026-05-22,2026-05-22,283.0,283.0,5.2,Received
PO-002989,SUP-02,SKU-00008,WH-VIC,2026-05-02,2026-05-12,2026-05-12,299.0,299.0,1.67,Received
PO-002990,SUP-05,SKU-00001,WH-WA,2026-05-02,2026-05-11,2026-05-11,186.0,148.0,1.57,Received
PO-002991,SUP-04,SKU-00005,WH-WA,2026-05-02,2026-05-20,2026-05-20,65.0,65.0,2.29,Received
PO-002992,SUP-05,SKU-00013,WH-WA,2026-05-02,2026-05-11,2026-05-09,182.0,182.0,2.42,Received
PO-002993,SUP-06,SKU-00003,WH-NSW,2026-05-03,2026-05-07,2026-05-07,230.0,230.0,5.99,Received
PO-002994,SUP-05,SKU-00007,WH-NSW,2026-05-03,2026-05-12,2026-05-12,284.0,284.0,2.62,Received
PO-002995,SUP-06,SKU-00009,WH-NSW,2026-05-03,2026-05-07,2026-05-06,163.0,163.0,4.65,Received
PO-002996,SUP-05,SKU-00013,WH-NSW,2026-05-03,2026-05-12,2026-05-13,159.0,159.0,2.42,Late
PO-002997,SUP-07,SKU-00020,WH-NSW,2026-05-03,2026-05-23,2026-05-23,223.0,223.0,5.2,Received
PO-002998,SUP-01,SKU-00015,WH-QLD,2026-05-03,2026-05-07,2026-05-06,99.0,99.0,2.27,Received
PO-002999,SUP-06,SKU-00019,WH-QLD,2026-05-03,2026-05-07,2026-05-07,264.0,264.0,5.36,Received
PO-003000,SUP-05,SKU-00023,WH-QLD,2026-05-03,2026-05-12,2026-05-13,314.0,314.0,2.48,Late
PO-003001,SUP-01,SKU-00015,WH-VIC,2026-05-03,2026-05-07,2026-05-06,231.0,231.0,2.27,Received
PO-003002,SUP-05,SKU-00017,WH-VIC,2026-05-03,2026-05-12,2026-05-11,147.0,147.0,1.83,Received
PO-003003,SUP-06,SKU-00019,WH-VIC,2026-05-03,2026-05-07,2026-05-07,143.0,143.0,5.36,Received
PO-003004,SUP-02,SKU-00004,WH-WA,2026-05-03,2026-05-22,2026-05-21,81.0,81.0,5.29,Received
PO-003005,SUP-06,SKU-00009,WH-WA,2026-05-03,2026-05-07,2026-05-07,143.0,143.0,4.65,Received
PO-003006,SUP-01,SKU-00015,WH-WA,2026-05-03,2026-05-07,2026-05-07,97.0,97.0,2.27,Received
PO-003007,SUP-05,SKU-00017,WH-WA,2026-05-03,2026-05-12,2026-05-12,192.0,192.0,1.83,Received
PO-003008,SUP-05,SKU-00023,WH-WA,2026-05-03,2026-05-12,2026-05-14,123.0,123.0,2.48,Late
PO-003009,SUP-07,SKU-00012,WH-NSW,2026-05-04,2026-05-12,2026-05-10,54.0,54.0,2.93,Received
PO-003010,SUP-02,SKU-00018,WH-NSW,2026-05-04,2026-05-14,2026-05-13,247.0,247.0,2.32,Received
PO-003011,SUP-05,SKU-00023,WH-NSW,2026-05-04,2026-05-13,2026-05-13,273.0,273.0,2.48,Received
PO-003012,SUP-02,SKU-00002,WH-QLD,2026-05-04,2026-05-14,2026-05-13,245.0,237.0,2.21,Received
PO-003013,SUP-05,SKU-00013,WH-QLD,2026-05-04,2026-05-13,2026-05-14,405.0,405.0,2.42,Late
PO-003014,SUP-02,SKU-00024,WH-NSW,2026-05-05,2026-05-15,2026-05-15,209.0,209.0,1.36,Received
PO-003015,SUP-04,SKU-00021,WH-VIC,2026-05-05,2026-05-23,2026-05-23,153.0,153.0,2.1,Received
PO-003016,SUP-07,SKU-00006,WH-WA,2026-05-05,2026-05-13,2026-05-15,91.0,91.0,4.07,Late
PO-003017,SUP-02,SKU-00004,WH-NSW,2026-05-06,2026-05-25,2026-05-25,97.0,97.0,5.29,Received
PO-003018,SUP-07,SKU-00012,WH-QLD,2026-05-06,2026-05-14,2026-05-14,84.0,84.0,2.93,Received
PO-003019,SUP-04,SKU-00005,WH-VIC,2026-05-06,2026-05-24,2026-05-24,66.0,66.0,2.29,Received
PO-003020,SUP-06,SKU-00009,WH-VIC,2026-05-06,2026-05-10,2026-05-08,111.0,111.0,4.65,Received
PO-003021,SUP-02,SKU-00018,WH-VIC,2026-05-06,2026-05-16,2026-05-15,318.0,318.0,2.32,Received
PO-003022,SUP-02,SKU-00018,WH-WA,2026-05-06,2026-05-16,2026-05-16,215.0,215.0,2.32,Received
PO-003023,SUP-02,SKU-00024,WH-WA,2026-05-06,2026-05-16,2026-05-16,60.0,60.0,1.36,Received
PO-003024,SUP-05,SKU-00001,WH-NSW,2026-05-07,2026-05-16,2026-05-16,172.0,172.0,1.57,Received
PO-003025,SUP-02,SKU-00008,WH-NSW,2026-05-07,2026-05-17,2026-05-17,182.0,182.0,1.67,Received
PO-003026,SUP-04,SKU-00011,WH-NSW,2026-05-07,2026-05-25,2026-05-25,110.0,110.0,5.92,Received
PO-003027,SUP-02,SKU-00014,WH-NSW,2026-05-07,2026-05-17,2026-05-17,356.0,356.0,4.12,Received
PO-003028,SUP-01,SKU-00015,WH-NSW,2026-05-07,2026-05-11,2026-05-10,185.0,185.0,2.27,Received
PO-003029,SUP-06,SKU-00019,WH-NSW,2026-05-07,2026-05-11,2026-05-11,125.0,125.0,5.36,Received
PO-003030,SUP-06,SKU-00003,WH-QLD,2026-05-07,2026-05-11,2026-05-11,114.0,114.0,5.99,Received
PO-003031,SUP-02,SKU-00004,WH-QLD,2026-05-07,2026-05-26,2026-05-26,159.0,159.0,5.29,Received
PO-003032,SUP-04,SKU-00005,WH-QLD,2026-05-07,2026-05-25,2026-05-24,133.0,133.0,2.29,Received
PO-003033,SUP-07,SKU-00006,WH-QLD,2026-05-07,2026-05-15,2026-05-15,148.0,148.0,4.07,Received
PO-003034,SUP-02,SKU-00014,WH-QLD,2026-05-07,2026-05-17,2026-05-18,113.0,83.0,4.12,Late
PO-003035,SUP-06,SKU-00003,WH-VIC,2026-05-07,2026-05-11,2026-05-11,153.0,153.0,5.99,Received
PO-003036,SUP-07,SKU-00006,WH-VIC,2026-05-07,2026-05-15,2026-05-15,95.0,95.0,4.07,Received
PO-003037,SUP-01,SKU-00015,WH-VIC,2026-05-07,2026-05-11,2026-05-11,243.0,243.0,2.27,Received
PO-003038,SUP-06,SKU-00019,WH-VIC,2026-05-07,2026-05-11,2026-05-11,175.0,175.0,5.36,Received
PO-003039,SUP-05,SKU-00023,WH-VIC,2026-05-07,2026-05-16,2026-05-17,210.0,210.0,2.48,Late
PO-003040,SUP-04,SKU-00011,WH-WA,2026-05-07,2026-05-25,2026-05-25,65.0,65.0,5.92,Received
PO-003041,SUP-07,SKU-00012,WH-WA,2026-05-07,2026-05-15,2026-05-15,57.0,57.0,2.93,Received
PO-003042,SUP-04,SKU-00021,WH-WA,2026-05-07,2026-05-25,2026-05-25,99.0,99.0,2.1,Received
PO-003043,SUP-06,SKU-00009,WH-QLD,2026-05-08,2026-05-12,2026-05-11,102.0,102.0,4.65,Received
PO-003044,SUP-07,SKU-00022,WH-QLD,2026-05-08,2026-05-16,2026-05-16,59.0,59.0,3.85,Received
PO-003045,SUP-05,SKU-00007,WH-VIC,2026-05-08,2026-05-17,2026-05-17,339.0,339.0,2.62,Received
PO-003046,SUP-04,SKU-00011,WH-VIC,2026-05-08,2026-05-26,2026-05-27,127.0,127.0,5.92,Late
PO-003047,SUP-02,SKU-00002,WH-WA,2026-05-08,2026-05-18,2026-05-17,56.0,56.0,2.21,Received
PO-003048,SUP-02,SKU-00014,WH-WA,2026-05-08,2026-05-18,2026-05-18,145.0,145.0,4.12,Received
PO-003049,SUP-01,SKU-00015,WH-WA,2026-05-08,2026-05-12,2026-05-13,72.0,72.0,2.27,Late
PO-003050,SUP-07,SKU-00006,WH-NSW,2026-05-09,2026-05-17,2026-05-21,116.0,116.0,4.07,Late
PO-003051,SUP-06,SKU-00009,WH-NSW,2026-05-09,2026-05-13,2026-05-13,202.0,202.0,4.65,Received
PO-003052,SUP-07,SKU-00022,WH-NSW,2026-05-09,2026-05-17,2026-05-17,158.0,158.0,3.85,Received
PO-003053,SUP-05,SKU-00007,WH-QLD,2026-05-09,2026-05-18,2026-05-19,363.0,363.0,2.62,Late
PO-003054,SUP-03,SKU-00010,WH-QLD,2026-05-09,2026-05-28,2026-05-30,213.0,213.0,4.29,Late
PO-003055,SUP-01,SKU-00015,WH-QLD,2026-05-09,2026-05-13,2026-05-13,90.0,90.0,2.27,Received
PO-003056,SUP-05,SKU-00017,WH-QLD,2026-05-09,2026-05-18,2026-05-19,458.0,458.0,1.83,Late
PO-003057,SUP-06,SKU-00019,WH-QLD,2026-05-09,2026-05-13,2026-05-11,181.0,181.0,5.36,Received
PO-003058,SUP-02,SKU-00002,WH-VIC,2026-05-09,2026-05-19,2026-05-19,466.0,466.0,2.21,Received
PO-003059,SUP-02,SKU-00004,WH-VIC,2026-05-09,2026-05-28,2026-05-27,272.0,272.0,5.29,Received
PO-003060,SUP-07,SKU-00022,WH-VIC,2026-05-09,2026-05-17,2026-05-16,93.0,93.0,3.85,Received
PO-003061,SUP-02,SKU-00024,WH-VIC,2026-05-09,2026-05-19,2026-05-19,334.0,257.0,1.36,Received
PO-003062,SUP-06,SKU-00003,WH-WA,2026-05-09,2026-05-13,2026-05-13,76.0,76.0,5.99,Received
PO-003063,SUP-06,SKU-00009,WH-WA,2026-05-09,2026-05-13,2026-05-13,121.0,121.0,4.65,Received
PO-003064,SUP-06,SKU-00003,WH-NSW,2026-05-10,2026-05-14,2026-05-14,171.0,171.0,5.99,Received
PO-003065,SUP-04,SKU-00005,WH-NSW,2026-05-10,2026-05-28,2026-05-30,58.0,58.0,2.29,Late
PO-003066,SUP-05,SKU-00001,WH-VIC,2026-05-10,2026-05-19,2026-05-19,275.0,275.0,1.57,Received
PO-003067,SUP-05,SKU-00013,WH-VIC,2026-05-10,2026-05-19,2026-05-19,267.0,267.0,2.42,Received
PO-003068,SUP-02,SKU-00014,WH-VIC,2026-05-10,2026-05-20,2026-05-20,289.0,289.0,4.12,Received
PO-003069,SUP-07,SKU-00022,WH-WA,2026-05-10,2026-05-18,2026-05-17,72.0,72.0,3.85,Received
PO-003070,SUP-05,SKU-00017,WH-NSW,2026-05-11,2026-05-20,2026-05-18,185.0,185.0,1.83,Received
PO-003071,SUP-05,SKU-00001,WH-QLD,2026-05-11,2026-05-20,2026-05-21,231.0,231.0,1.57,Late
PO-003072,SUP-04,SKU-00021,WH-QLD,2026-05-11,2026-05-29,2026-05-29,128.0,128.0,2.1,Received
PO-003073,SUP-06,SKU-00003,WH-VIC,2026-05-11,2026-05-15,2026-05-16,146.0,146.0,5.99,Late
PO-003074,SUP-05,SKU-00007,WH-WA,2026-05-11,2026-05-20,2026-05-23,139.0,139.0,2.62,Late
PO-003075,SUP-03,SKU-00010,WH-WA,2026-05-11,2026-05-30,2026-05-30,138.0,138.0,4.29,Received
PO-003076,SUP-02,SKU-00002,WH-NSW,2026-05-12,2026-05-22,2026-05-20,409.0,409.0,2.21,Received
PO-003077,SUP-04,SKU-00021,WH-NSW,2026-05-12,2026-05-30,2026-05-28,63.0,63.0,2.1,Received
PO-003078,SUP-02,SKU-00002,WH-QLD,2026-05-12,2026-05-22,2026-05-22,236.0,236.0,2.21,Received
PO-003079,SUP-07,SKU-00012,WH-QLD,2026-05-12,2026-05-20,2026-05-20,80.0,80.0,2.93,Received
PO-003080,SUP-03,SKU-00010,WH-VIC,2026-05-12,2026-05-31,2026-05-31,298.0,298.0,4.29,Received
PO-003081,SUP-05,SKU-00017,WH-VIC,2026-05-12,2026-05-21,2026-05-22,138.0,138.0,1.83,Late
PO-003082,SUP-02,SKU-00016,WH-WA,2026-05-12,2026-05-31,2026-05-31,53.0,53.0,2.03,Received
PO-003083,SUP-06,SKU-00019,WH-NSW,2026-05-13,2026-05-17,2026-05-18,199.0,199.0,5.36,Late
PO-003084,SUP-02,SKU-00024,WH-NSW,2026-05-13,2026-05-23,2026-05-24,227.0,185.0,1.36,Late
PO-003085,SUP-06,SKU-00003,WH-QLD,2026-05-13,2026-05-17,2026-05-16,115.0,115.0,5.99,Received
PO-003086,SUP-02,SKU-00008,WH-QLD,2026-05-13,2026-05-23,2026-05-23,482.0,482.0,1.67,Received
PO-003087,SUP-04,SKU-00011,WH-QLD,2026-05-13,2026-05-31,2026-05-30,96.0,96.0,5.92,Received
PO-003088,SUP-02,SKU-00018,WH-QLD,2026-05-13,2026-05-23,2026-05-24,359.0,359.0,2.32,Late
PO-003089,SUP-02,SKU-00008,WH-VIC,2026-05-13,2026-05-23,2026-05-23,320.0,320.0,1.67,Received
PO-003090,SUP-06,SKU-00019,WH-VIC,2026-05-13,2026-05-17,2026-05-17,170.0,170.0,5.36,Received
PO-003091,SUP-07,SKU-00020,WH-VIC,2026-05-13,2026-06-02,2026-06-02,264.0,264.0,5.2,Received
PO-003092,SUP-05,SKU-00001,WH-WA,2026-05-13,2026-05-22,2026-05-22,191.0,191.0,1.57,Received
PO-003093,SUP-07,SKU-00006,WH-WA,2026-05-13,2026-05-21,2026-05-20,98.0,98.0,4.07,Received
PO-003094,SUP-05,SKU-00013,WH-WA,2026-05-13,2026-05-22,2026-05-22,202.0,202.0,2.42,Received
PO-003095,SUP-06,SKU-00019,WH-WA,2026-05-13,2026-05-17,2026-05-17,66.0,66.0,5.36,Received
PO-003096,SUP-06,SKU-00003,WH-NSW,2026-05-14,2026-05-18,2026-05-17,175.0,175.0,5.99,Received
PO-003097,SUP-05,SKU-00007,WH-NSW,2026-05-14,2026-05-23,2026-05-21,198.0,198.0,2.62,Received
PO-003098,SUP-03,SKU-00010,WH-NSW,2026-05-14,2026-06-02,2026-06-04,168.0,168.0,4.29,Late
PO-003099,SUP-01,SKU-00015,WH-NSW,2026-05-14,2026-05-18,2026-05-19,137.0,137.0,2.27,Late
PO-003100,SUP-02,SKU-00018,WH-NSW,2026-05-14,2026-05-24,2026-05-24,273.0,273.0,2.32,Received
PO-003101,SUP-06,SKU-00009,WH-QLD,2026-05-14,2026-05-18,2026-05-20,96.0,96.0,4.65,Late
PO-003102,SUP-05,SKU-00013,WH-QLD,2026-05-14,2026-05-23,2026-05-23,429.0,429.0,2.42,Received
PO-003103,SUP-06,SKU-00019,WH-QLD,2026-05-14,2026-05-18,2026-05-18,216.0,216.0,5.36,Received
PO-003104,SUP-07,SKU-00022,WH-QLD,2026-05-14,2026-05-22,2026-05-23,60.0,60.0,3.85,Late
PO-003105,SUP-05,SKU-00023,WH-QLD,2026-05-14,2026-05-23,2026-05-27,345.0,345.0,2.48,Late
PO-003106,SUP-06,SKU-00009,WH-VIC,2026-05-14,2026-05-18,2026-05-18,100.0,100.0,4.65,Received
PO-003107,SUP-01,SKU-00015,WH-VIC,2026-05-14,2026-05-18,2026-05-16,212.0,212.0,2.27,Received
PO-003108,SUP-05,SKU-00017,WH-WA,2026-05-14,2026-05-23,2026-05-21,192.0,192.0,1.83,Received
PO-003109,SUP-07,SKU-00020,WH-WA,2026-05-14,2026-06-03,2026-06-04,140.0,140.0,5.2,Late
PO-003110,SUP-06,SKU-00009,WH-NSW,2026-05-15,2026-05-19,2026-05-19,220.0,220.0,4.65,Received
PO-003111,SUP-07,SKU-00012,WH-NSW,2026-05-15,2026-05-23,2026-05-22,61.0,61.0,2.93,Received
PO-003112,SUP-02,SKU-00014,WH-NSW,2026-05-15,2026-05-25,2026-05-25,334.0,334.0,4.12,Received
PO-003113,SUP-07,SKU-00006,WH-QLD,2026-05-15,2026-05-23,2026-05-21,176.0,176.0,4.07,Received
PO-003114,SUP-02,SKU-00016,WH-QLD,2026-05-15,2026-06-03,2026-06-03,263.0,263.0,2.03,Received
PO-003115,SUP-06,SKU-00009,WH-WA,2026-05-15,2026-05-19,2026-05-19,152.0,152.0,4.65,Received
PO-003116,SUP-07,SKU-00012,WH-WA,2026-05-15,2026-05-23,2026-05-23,59.0,59.0,2.93,Received
PO-003117,SUP-01,SKU-00015,WH-WA,2026-05-15,2026-05-19,2026-05-17,110.0,110.0,2.27,Received
PO-003118,SUP-07,SKU-00022,WH-NSW,2026-05-16,2026-05-24,2026-05-23,159.0,159.0,3.85,Received
PO-003119,SUP-05,SKU-00023,WH-NSW,2026-05-16,2026-05-25,2026-05-25,283.0,283.0,2.48,Received
PO-003120,SUP-01,SKU-00015,WH-QLD,2026-05-16,2026-05-20,2026-05-19,106.0,106.0,2.27,Received
PO-003121,SUP-07,SKU-00020,WH-QLD,2026-05-16,2026-06-05,2026-06-08,285.0,285.0,5.2,Late
PO-003122,SUP-06,SKU-00003,WH-VIC,2026-05-16,2026-05-20,2026-05-21,157.0,157.0,5.99,Late
PO-003123,SUP-02,SKU-00016,WH-VIC,2026-05-16,2026-06-04,2026-06-04,74.0,74.0,2.03,Received
PO-003124,SUP-02,SKU-00008,WH-NSW,2026-05-17,2026-05-27,2026-05-27,177.0,177.0,1.67,Received
PO-003125,SUP-02,SKU-00016,WH-NSW,2026-05-17,2026-06-05,2026-06-05,81.0,81.0,2.03,Received
PO-003126,SUP-07,SKU-00020,WH-NSW,2026-05-17,2026-06-06,2026-06-04,231.0,231.0,5.2,Received
PO-003127,SUP-05,SKU-00017,WH-QLD,2026-05-17,2026-05-26,2026-05-25,357.0,357.0,1.83,Received
PO-003128,SUP-07,SKU-00006,WH-VIC,2026-05-17,2026-05-25,2026-05-25,83.0,83.0,4.07,Received
PO-003129,SUP-06,SKU-00019,WH-VIC,2026-05-17,2026-05-21,2026-05-19,141.0,141.0,5.36,Received
PO-003130,SUP-02,SKU-00024,WH-VIC,2026-05-17,2026-05-27,2026-05-27,322.0,322.0,1.36,Received
PO-003131,SUP-04,SKU-00005,WH-WA,2026-05-17,2026-06-04,2026-06-04,69.0,69.0,2.29,Received
PO-003132,SUP-02,SKU-00018,WH-WA,2026-05-17,2026-05-27,2026-05-28,250.0,250.0,2.32,Late
PO-003133,SUP-07,SKU-00022,WH-WA,2026-05-17,2026-05-25,2026-05-25,53.0,53.0,3.85,Received
PO-003134,SUP-02,SKU-00024,WH-WA,2026-05-17,2026-05-27,2026-05-27,58.0,58.0,1.36,Received
PO-003135,SUP-07,SKU-00006,WH-NSW,2026-05-18,2026-05-26,2026-05-27,111.0,111.0,4.07,Late
PO-003136,SUP-05,SKU-00013,WH-NSW,2026-05-18,2026-05-27,2026-05-27,198.0,198.0,2.42,Received
PO-003137,SUP-05,SKU-00007,WH-QLD,2026-05-18,2026-05-27,2026-05-27,362.0,362.0,2.62,Received
PO-003138,SUP-07,SKU-00012,WH-QLD,2026-05-18,2026-05-26,2026-05-26,90.0,90.0,2.93,Received
PO-003139,SUP-02,SKU-00018,WH-VIC,2026-05-18,2026-05-28,2026-05-28,335.0,335.0,2.32,Received
PO-003140,SUP-06,SKU-00003,WH-WA,2026-05-18,2026-05-22,2026-05-22,79.0,79.0,5.99,Received
PO-003141,SUP-05,SKU-00023,WH-WA,2026-05-18,2026-05-27,2026-05-27,113.0,113.0,2.48,Received
PO-003142,SUP-04,SKU-00011,WH-NSW,2026-05-19,2026-06-06,2026-06-06,110.0,110.0,5.92,Received
PO-003143,SUP-06,SKU-00019,WH-NSW,2026-05-19,2026-05-23,2026-05-23,155.0,155.0,5.36,Received
PO-003144,SUP-02,SKU-00014,WH-QLD,2026-05-19,2026-05-29,2026-05-29,123.0,123.0,4.12,Received
PO-003145,SUP-04,SKU-00011,WH-VIC,2026-05-19,2026-06-06,2026-06-05,123.0,123.0,5.92,Received
PO-003146,SUP-02,SKU-00014,WH-VIC,2026-05-19,2026-05-29,2026-05-29,280.0,280.0,4.12,Received
PO-003147,SUP-01,SKU-00015,WH-VIC,2026-05-19,2026-05-23,2026-05-21,235.0,235.0,2.27,Received
PO-003148,SUP-04,SKU-00021,WH-VIC,2026-05-19,2026-06-06,2026-06-05,155.0,155.0,2.1,Received
PO-003149,SUP-06,SKU-00003,WH-NSW,2026-05-20,2026-05-24,2026-05-23,182.0,182.0,5.99,Received
PO-003150,SUP-02,SKU-00004,WH-NSW,2026-05-20,2026-06-08,2026-06-07,85.0,85.0,5.29,Received
PO-003151,SUP-06,SKU-00009,WH-NSW,2026-05-20,2026-05-24,2026-05-24,187.0,187.0,4.65,Received
PO-003152,SUP-01,SKU-00015,WH-NSW,2026-05-20,2026-05-24,2026-05-24,199.0,199.0,2.27,Received
PO-003153,SUP-06,SKU-00003,WH-QLD,2026-05-20,2026-05-24,2026-05-24,113.0,113.0,5.99,Received
PO-003154,SUP-02,SKU-00004,WH-QLD,2026-05-20,2026-06-08,2026-06-08,161.0,161.0,5.29,Received
PO-003155,SUP-06,SKU-00009,WH-QLD,2026-05-20,2026-05-24,2026-05-24,93.0,93.0,4.65,Received
PO-003156,SUP-02,SKU-00004,WH-WA,2026-05-20,2026-06-08,2026-06-06,87.0,87.0,5.29,Received
PO-003157,SUP-07,SKU-00006,WH-WA,2026-05-20,2026-05-28,2026-05-28,79.0,79.0,4.07,Received
PO-003158,SUP-02,SKU-00014,WH-WA,2026-05-20,2026-05-30,2026-05-30,131.0,131.0,4.12,Received
PO-003159,SUP-02,SKU-00002,WH-QLD,2026-05-21,2026-05-31,2026-05-31,226.0,226.0,2.21,Received
PO-003160,SUP-06,SKU-00019,WH-QLD,2026-05-21,2026-05-25,2026-05-24,254.0,254.0,5.36,Received
PO-003161,SUP-07,SKU-00022,WH-QLD,2026-05-21,2026-05-29,2026-05-29,68.0,68.0,3.85,Received
PO-003162,SUP-02,SKU-00002,WH-VIC,2026-05-21,2026-05-31,2026-05-31,542.0,542.0,2.21,Received
PO-003163,SUP-04,SKU-00005,WH-VIC,2026-05-21,2026-06-08,2026-06-06,68.0,68.0,2.29,Received
PO-003164,SUP-02,SKU-00002,WH-WA,2026-05-21,2026-05-31,2026-05-31,55.0,55.0,2.21,Received
PO-003165,SUP-06,SKU-00009,WH-WA,2026-05-21,2026-05-25,2026-05-25,100.0,100.0,4.65,Received
PO-003166,SUP-01,SKU-00015,WH-WA,2026-05-21,2026-05-25,2026-05-23,87.0,87.0,2.27,Received
PO-003167,SUP-04,SKU-00021,WH-WA,2026-05-21,2026-06-08,2026-06-06,105.0,105.0,2.1,Received
PO-003168,SUP-05,SKU-00001,WH-NSW,2026-05-22,2026-05-31,2026-05-31,175.0,175.0,1.57,Received
PO-003169,SUP-04,SKU-00005,WH-QLD,2026-05-22,2026-06-09,2026-06-11,154.0,154.0,2.29,Late
PO-003170,SUP-07,SKU-00006,WH-QLD,2026-05-22,2026-05-30,2026-05-31,167.0,167.0,4.07,Late
PO-003171,SUP-06,SKU-00003,WH-VIC,2026-05-22,2026-05-26,2026-05-26,152.0,152.0,5.99,Received
PO-003172,SUP-06,SKU-00009,WH-VIC,2026-05-22,2026-05-26,2026-05-26,97.0,97.0,4.65,Received
PO-003173,SUP-07,SKU-00022,WH-VIC,2026-05-22,2026-05-30,2026-05-30,99.0,99.0,3.85,Received
PO-003174,SUP-05,SKU-00023,WH-VIC,2026-05-22,2026-05-31,2026-06-01,190.0,190.0,2.48,Late
PO-003175,SUP-03,SKU-00010,WH-QLD,2026-05-23,2026-06-11,2026-06-11,209.0,209.0,4.29,Received
PO-003176,SUP-01,SKU-00015,WH-QLD,2026-05-23,2026-05-27,2026-05-28,90.0,90.0,2.27,Late
PO-003177,SUP-05,SKU-00007,WH-VIC,2026-05-23,2026-06-01,2026-06-01,350.0,350.0,2.62,Received
PO-003178,SUP-02,SKU-00008,WH-VIC,2026-05-23,2026-06-02,2026-06-02,291.0,291.0,1.67,Received
PO-003179,SUP-05,SKU-00001,WH-WA,2026-05-23,2026-06-01,2026-06-01,162.0,162.0,1.57,Received
PO-003180,SUP-04,SKU-00011,WH-WA,2026-05-23,2026-06-10,2026-06-11,73.0,73.0,5.92,Late
PO-003181,SUP-02,SKU-00002,WH-NSW,2026-05-24,2026-06-03,2026-06-03,420.0,420.0,2.21,Received
PO-003182,SUP-06,SKU-00003,WH-NSW,2026-05-24,2026-05-28,2026-05-28,163.0,163.0,5.99,Received
PO-003183,SUP-02,SKU-00018,WH-NSW,2026-05-24,2026-06-03,2026-06-03,243.0,243.0,2.32,Received
PO-003184,SUP-07,SKU-00022,WH-NSW,2026-05-24,2026-06-01,2026-05-31,173.0,173.0,3.85,Received
PO-003185,SUP-02,SKU-00024,WH-NSW,2026-05-24,2026-06-03,2026-06-04,272.0,272.0,1.36,Late
PO-003186,SUP-05,SKU-00001,WH-QLD,2026-05-24,2026-06-02,2026-06-01,218.0,218.0,1.57,Received
PO-003187,SUP-02,SKU-00018,WH-QLD,2026-05-24,2026-06-03,2026-06-01,291.0,291.0,2.32,Received
PO-003188,SUP-04,SKU-00021,WH-QLD,2026-05-24,2026-06-11,2026-06-11,146.0,146.0,2.1,Received
PO-003189,SUP-05,SKU-00023,WH-QLD,2026-05-24,2026-06-02,2026-06-04,311.0,311.0,2.48,Late
PO-003190,SUP-05,SKU-00001,WH-VIC,2026-05-24,2026-06-02,2026-06-01,279.0,279.0,1.57,Received
PO-003191,SUP-02,SKU-00004,WH-VIC,2026-05-24,2026-06-12,2026-06-14,305.0,305.0,5.29,Late
PO-003192,SUP-05,SKU-00013,WH-VIC,2026-05-24,2026-06-02,2026-06-02,269.0,269.0,2.42,Received
PO-003193,SUP-06,SKU-00019,WH-VIC,2026-05-24,2026-05-28,2026-05-28,228.0,228.0,5.36,Received
PO-003194,SUP-05,SKU-00007,WH-WA,2026-05-24,2026-06-02,2026-06-02,134.0,134.0,2.62,Received
PO-003195,SUP-05,SKU-00013,WH-WA,2026-05-24,2026-06-02,2026-06-06,220.0,220.0,2.42,Late
PO-003196,SUP-07,SKU-00006,WH-NSW,2026-05-25,2026-06-02,2026-06-03,114.0,114.0,4.07,Late
