decision_id,date,sku_id,location_type,location_id,recommended_order_qty,reorder_point,safety_stock_units,approved_qty,approver,override_flag,override_reason,decision_status
DEC-011050,2026-04-18,SKU-00018,Store,Multiple,115.0,107.7,64.6,115.0,System Auto-Replenishment,False,,Auto-approved
DEC-011051,2026-04-18,SKU-00013,Store,Multiple,104.0,69.3,41.6,104.0,System Auto-Replenishment,False,,Auto-approved
DEC-011052,2026-04-18,SKU-00011,Store,Multiple,29.0,18.1,10.8,29.0,System Auto-Replenishment,False,,Auto-approved
DEC-011053,2026-04-18,SKU-00006,Store,STR-02,28.0,38.5,23.1,28.0,System Auto-Replenishment,False,,Auto-approved
DEC-011054,2026-04-18,SKU-00013,Store,STR-02,79.0,84.5,50.7,79.0,System Auto-Replenishment,False,,Auto-approved
DEC-011055,2026-04-18,SKU-00022,Store,STR-02,35.0,40.7,24.4,35.0,System Auto-Replenishment,False,,Auto-approved
DEC-011056,2026-04-18,SKU-00019,Store,STR-03,102.0,112.1,67.3,102.0,System Auto-Replenishment,False,,Auto-approved
DEC-011057,2026-04-18,SKU-00001,Store,STR-03,67.0,95.6,57.4,67.0,System Auto-Replenishment,False,,Auto-approved
DEC-011058,2026-04-18,SKU-00021,Store,Multiple,32.0,20.4,12.2,32.0,System Auto-Replenishment,False,,Auto-approved
DEC-011059,2026-04-18,SKU-00013,Store,Multiple,200.0,112.8,67.7,200.0,System Auto-Replenishment,False,,Auto-approved
DEC-011060,2026-04-18,SKU-00017,Store,Multiple,152.0,115.9,69.5,152.0,System Auto-Replenishment,False,,Auto-approved
DEC-011061,2026-04-18,SKU-00005,Store,STR-03,18.0,20.2,12.1,18.0,System Auto-Replenishment,False,,Auto-approved
DEC-011062,2026-04-18,SKU-00020,Store,STR-03,40.0,41.9,25.1,40.0,System Auto-Replenishment,False,,Auto-approved
DEC-011063,2026-04-18,SKU-00009,Store,STR-03,49.0,59.5,35.7,49.0,System Auto-Replenishment,False,,Auto-approved
DEC-011064,2026-04-18,SKU-00007,Store,Multiple,166.0,95.1,57.1,166.0,System Auto-Replenishment,False,,Auto-approved
DEC-011065,2026-04-18,SKU-00015,Store,STR-04,21.0,29.0,17.4,21.0,System Auto-Replenishment,False,,Auto-approved
DEC-011066,2026-04-18,SKU-00003,Store,STR-04,34.0,43.5,26.1,34.0,System Auto-Replenishment,False,,Auto-approved
DEC-011067,2026-04-18,SKU-00004,Store,STR-04,14.0,15.5,9.3,14.0,System Auto-Replenishment,False,,Auto-approved
DEC-011068,2026-04-18,SKU-00013,Store,STR-04,72.0,69.4,41.7,72.0,System Auto-Replenishment,False,,Auto-approved
DEC-011069,2026-04-18,SKU-00011,Store,Multiple,19.0,13.3,8.0,19.0,System Auto-Replenishment,False,,Auto-approved
DEC-011070,2026-04-18,SKU-00007,Store,STR-04,50.0,56.0,33.6,50.0,System Auto-Replenishment,False,,Auto-approved
DEC-011071,2026-04-18,SKU-00010,Store,Multiple,33.0,29.3,17.6,33.0,System Auto-Replenishment,False,,Auto-approved
DEC-011072,2026-04-18,SKU-00006,Store,STR-04,34.0,35.4,21.3,34.0,System Auto-Replenishment,False,,Auto-approved
DEC-011073,2026-04-18,SKU-00016,Store,STR-04,15.0,16.6,10.0,8.3,Planner Review,True,Warehouse supply shortfall - partial fulfilment,Manual override
DEC-011074,2026-04-18,SKU-00020,Store,STR-05,35.0,43.7,26.2,35.0,System Auto-Replenishment,False,,Auto-approved
DEC-011075,2026-04-18,SKU-00019,Store,STR-05,28.0,38.1,22.9,28.0,System Auto-Replenishment,False,,Auto-approved
DEC-011076,2026-04-18,SKU-00006,Store,STR-05,33.0,43.4,26.1,33.0,System Auto-Replenishment,False,,Auto-approved
DEC-011077,2026-04-18,SKU-00004,Store,STR-06,23.0,28.2,16.9,23.0,System Auto-Replenishment,False,,Auto-approved
DEC-011078,2026-04-18,SKU-00005,Store,STR-06,11.0,13.7,8.2,3.5,Planner Review,True,Warehouse supply shortfall - partial fulfilment,Manual override
DEC-011079,2026-04-18,SKU-00020,Store,STR-06,17.0,21.2,12.7,17.0,System Auto-Replenishment,False,,Auto-approved
DEC-011080,2026-04-18,SKU-00023,Store,STR-06,40.0,54.9,33.0,40.0,System Auto-Replenishment,False,,Auto-approved
DEC-011081,2026-04-18,SKU-00019,Store,STR-06,40.0,41.1,24.7,40.0,System Auto-Replenishment,False,,Auto-approved
DEC-011082,2026-04-18,SKU-00009,Store,STR-06,45.0,49.8,29.9,45.0,System Auto-Replenishment,False,,Auto-approved
DEC-011083,2026-04-18,SKU-00001,Store,STR-06,56.0,72.8,43.7,56.0,System Auto-Replenishment,False,,Auto-approved
DEC-011084,2026-04-18,SKU-00004,Store,STR-07,22.0,24.8,14.9,22.0,System Auto-Replenishment,False,,Auto-approved
DEC-011085,2026-04-18,SKU-00018,Store,STR-07,62.0,82.1,49.2,62.0,System Auto-Replenishment,False,,Auto-approved
DEC-011086,2026-04-18,SKU-00003,Store,STR-07,50.0,70.5,42.3,50.0,System Auto-Replenishment,False,,Auto-approved
DEC-011087,2026-04-18,SKU-00009,Store,STR-08,21.0,29.0,17.4,21.0,System Auto-Replenishment,False,,Auto-approved
DEC-011088,2026-04-18,SKU-00017,Store,STR-08,36.0,41.4,24.8,36.0,System Auto-Replenishment,False,,Auto-approved
DEC-011089,2026-04-19,SKU-00003,Store,Multiple,96.0,51.8,31.1,96.0,System Auto-Replenishment,False,,Auto-approved
DEC-011090,2026-04-19,SKU-00007,Store,STR-01,117.0,144.1,86.4,117.0,System Auto-Replenishment,False,,Auto-approved
DEC-011091,2026-04-19,SKU-00015,Store,Multiple,140.0,96.6,57.9,140.0,System Auto-Replenishment,False,,Auto-approved
DEC-011092,2026-04-19,SKU-00010,Store,STR-01,38.0,42.4,25.4,38.0,System Auto-Replenishment,False,,Auto-approved
DEC-011093,2026-04-19,SKU-00002,Store,Multiple,190.0,123.0,73.8,190.0,System Auto-Replenishment,False,,Auto-approved
DEC-011094,2026-04-19,SKU-00019,Store,STR-01,61.0,86.6,52.0,61.0,System Auto-Replenishment,False,,Auto-approved
DEC-011095,2026-04-19,SKU-00020,Store,STR-02,45.0,47.9,28.7,45.0,System Auto-Replenishment,False,,Auto-approved
DEC-011096,2026-04-19,SKU-00010,Store,Multiple,51.0,24.2,14.5,51.0,System Auto-Replenishment,False,,Auto-approved
DEC-011097,2026-04-19,SKU-00015,Store,Multiple,88.0,75.0,45.0,88.0,System Auto-Replenishment,False,,Auto-approved
DEC-011098,2026-04-19,SKU-00018,Store,STR-02,71.0,83.0,49.8,71.0,System Auto-Replenishment,False,,Auto-approved
DEC-011099,2026-04-19,SKU-00014,Store,Multiple,148.0,101.9,61.2,148.0,System Auto-Replenishment,False,,Auto-approved
DEC-011100,2026-04-19,SKU-00008,Store,STR-02,68.0,78.5,47.1,68.0,System Auto-Replenishment,False,,Auto-approved
DEC-011101,2026-04-19,SKU-00016,Store,STR-02,23.0,25.2,15.1,23.0,System Auto-Replenishment,False,,Auto-approved
DEC-011102,2026-04-19,SKU-00016,Store,STR-03,36.0,50.0,30.0,36.0,System Auto-Replenishment,False,,Auto-approved
DEC-011103,2026-04-19,SKU-00006,Store,STR-03,36.0,43.5,26.1,36.0,System Auto-Replenishment,False,,Auto-approved
DEC-011104,2026-04-19,SKU-00015,Store,STR-03,61.0,59.6,35.7,61.0,System Auto-Replenishment,False,,Auto-approved
DEC-011105,2026-04-19,SKU-00002,Store,STR-03,45.0,62.1,37.3,45.0,System Auto-Replenishment,False,,Auto-approved
DEC-011106,2026-04-19,SKU-00010,Store,STR-03,28.0,34.3,20.6,28.0,System Auto-Replenishment,False,,Auto-approved
DEC-011107,2026-04-19,SKU-00011,Store,STR-03,30.0,28.6,17.2,30.0,System Auto-Replenishment,False,,Auto-approved
DEC-011108,2026-04-19,SKU-00020,Store,Multiple,29.0,28.0,16.8,29.0,System Auto-Replenishment,False,,Auto-approved
DEC-011109,2026-04-19,SKU-00005,Store,STR-04,11.0,13.8,8.3,11.0,System Auto-Replenishment,False,,Auto-approved
DEC-011110,2026-04-19,SKU-00004,Store,STR-05,33.0,30.3,18.2,33.0,System Auto-Replenishment,False,,Auto-approved
DEC-011111,2026-04-19,SKU-00021,Store,STR-05,30.0,29.8,17.9,30.0,System Auto-Replenishment,False,,Auto-approved
DEC-011112,2026-04-19,SKU-00011,Store,STR-05,21.0,28.4,17.0,21.0,System Auto-Replenishment,False,,Auto-approved
DEC-011113,2026-04-19,SKU-00016,Store,STR-05,20.0,22.6,13.5,20.0,System Auto-Replenishment,False,,Auto-approved
DEC-011114,2026-04-19,SKU-00006,Store,STR-06,23.0,29.1,17.5,23.0,System Auto-Replenishment,False,,Auto-approved
DEC-011115,2026-04-19,SKU-00022,Store,STR-06,40.0,49.5,29.7,40.0,System Auto-Replenishment,False,,Auto-approved
DEC-011116,2026-04-19,SKU-00005,Store,STR-06,10.5,13.7,8.2,0.0,Planner Review,True,Warehouse supply shortfall - partial fulfilment,Manual override
DEC-011117,2026-04-19,SKU-00024,Store,STR-06,43.0,51.2,30.7,43.0,System Auto-Replenishment,False,,Auto-approved
DEC-011118,2026-04-19,SKU-00003,Store,STR-06,49.0,59.2,35.5,49.0,System Auto-Replenishment,False,,Auto-approved
DEC-011119,2026-04-19,SKU-00021,Store,STR-06,14.0,15.7,9.4,14.0,System Auto-Replenishment,False,,Auto-approved
DEC-011120,2026-04-19,SKU-00014,Store,STR-07,39.0,48.2,28.9,39.0,System Auto-Replenishment,False,,Auto-approved
DEC-011121,2026-04-19,SKU-00022,Store,STR-07,34.0,34.9,21.0,34.0,System Auto-Replenishment,False,,Auto-approved
DEC-011122,2026-04-19,SKU-00005,Store,STR-07,19.0,24.8,14.9,19.0,System Auto-Replenishment,False,,Auto-approved
DEC-011123,2026-04-19,SKU-00012,Store,STR-07,37.0,49.1,29.5,37.0,System Auto-Replenishment,False,,Auto-approved
DEC-011124,2026-04-19,SKU-00021,Store,STR-08,13.0,14.2,8.5,13.0,System Auto-Replenishment,False,,Auto-approved
DEC-011125,2026-04-19,SKU-00019,Store,STR-08,21.0,22.9,13.8,21.0,System Auto-Replenishment,False,,Auto-approved
DEC-011126,2026-04-19,SKU-00013,Store,STR-08,28.0,36.4,21.8,28.0,System Auto-Replenishment,False,,Auto-approved
DEC-011127,2026-04-19,SKU-00024,Store,STR-08,21.0,23.6,14.1,21.0,System Auto-Replenishment,False,,Auto-approved
DEC-011128,2026-04-20,SKU-00008,Store,Multiple,110.0,59.2,35.5,110.0,System Auto-Replenishment,False,,Auto-approved
DEC-011129,2026-04-20,SKU-00009,Store,STR-01,42.0,58.8,35.3,42.0,System Auto-Replenishment,False,,Auto-approved
DEC-011130,2026-04-20,SKU-00014,Store,STR-01,51.0,70.7,42.4,51.0,System Auto-Replenishment,False,,Auto-approved
DEC-011131,2026-04-20,SKU-00011,Store,STR-01,12.0,15.8,9.5,12.0,System Auto-Replenishment,False,,Auto-approved
DEC-011132,2026-04-20,SKU-00002,Store,STR-02,105.0,119.1,71.5,105.0,System Auto-Replenishment,False,,Auto-approved
DEC-011133,2026-04-20,SKU-00003,Store,STR-02,65.0,82.3,49.4,65.0,System Auto-Replenishment,False,,Auto-approved
DEC-011134,2026-04-20,SKU-00012,Store,STR-02,20.0,22.2,13.3,20.0,System Auto-Replenishment,False,,Auto-approved
DEC-011135,2026-04-20,SKU-00009,Store,STR-02,73.0,95.8,57.5,73.0,System Auto-Replenishment,False,,Auto-approved
DEC-011136,2026-04-20,SKU-00023,Store,STR-02,77.0,87.0,52.2,77.0,System Auto-Replenishment,False,,Auto-approved
DEC-011137,2026-04-20,SKU-00019,Store,STR-02,57.0,69.7,41.8,57.0,System Auto-Replenishment,False,,Auto-approved
DEC-011138,2026-04-20,SKU-00024,Store,STR-02,50.0,58.9,35.3,50.0,System Auto-Replenishment,False,,Auto-approved
DEC-011139,2026-04-20,SKU-00007,Store,STR-02,83.0,111.9,67.1,83.0,System Auto-Replenishment,False,,Auto-approved
DEC-011140,2026-04-20,SKU-00018,Store,STR-03,48.0,67.8,40.7,48.0,System Auto-Replenishment,False,,Auto-approved
DEC-011141,2026-04-20,SKU-00008,Store,STR-03,98.0,123.4,74.0,98.0,System Auto-Replenishment,False,,Auto-approved
DEC-011142,2026-04-20,SKU-00004,Store,STR-03,21.0,27.8,16.7,21.0,System Auto-Replenishment,False,,Auto-approved
DEC-011143,2026-04-20,SKU-00023,Store,Multiple,138.0,58.9,35.4,138.0,System Auto-Replenishment,False,,Auto-approved
DEC-011144,2026-04-20,SKU-00014,Store,Multiple,54.0,35.3,21.2,54.0,System Auto-Replenishment,False,,Auto-approved
DEC-011145,2026-04-20,SKU-00021,Store,STR-04,17.0,21.4,12.8,10.7,Planner Review,True,Warehouse supply shortfall - partial fulfilment,Manual override
DEC-011146,2026-04-20,SKU-00022,Store,STR-04,21.0,27.6,16.6,21.0,System Auto-Replenishment,False,,Auto-approved
DEC-011147,2026-04-20,SKU-00009,Store,STR-04,56.0,63.0,37.8,56.0,System Auto-Replenishment,False,,Auto-approved
DEC-011148,2026-04-20,SKU-00012,Store,STR-04,16.0,19.0,11.4,16.0,System Auto-Replenishment,False,,Auto-approved
DEC-011149,2026-04-20,SKU-00016,Store,STR-04,15.7,16.6,10.0,15.7,System Auto-Replenishment,False,,Auto-approved
DEC-011150,2026-04-20,SKU-00005,Store,STR-05,19.0,20.6,12.4,19.0,System Auto-Replenishment,False,,Auto-approved
DEC-011151,2026-04-20,SKU-00024,Store,STR-05,67.0,81.3,48.8,67.0,System Auto-Replenishment,False,,Auto-approved
DEC-011152,2026-04-20,SKU-00010,Store,STR-05,46.0,49.7,29.8,46.0,System Auto-Replenishment,False,,Auto-approved
DEC-011153,2026-04-20,SKU-00001,Store,STR-05,55.0,71.6,43.0,55.0,System Auto-Replenishment,False,,Auto-approved
DEC-011154,2026-04-20,SKU-00017,Store,STR-06,61.0,78.4,47.1,61.0,System Auto-Replenishment,False,,Auto-approved
DEC-011155,2026-04-20,SKU-00005,Store,STR-06,13.5,13.7,8.2,0.0,Planner Review,True,Warehouse supply shortfall - partial fulfilment,Manual override
DEC-011156,2026-04-20,SKU-00018,Store,STR-06,31.0,40.5,24.3,31.0,System Auto-Replenishment,False,,Auto-approved
DEC-011157,2026-04-20,SKU-00019,Store,STR-07,40.0,51.2,30.7,40.0,System Auto-Replenishment,False,,Auto-approved
DEC-011158,2026-04-20,SKU-00016,Store,STR-07,22.0,29.0,17.4,22.0,System Auto-Replenishment,False,,Auto-approved
DEC-011159,2026-04-20,SKU-00010,Store,STR-07,35.0,34.5,20.7,35.0,System Auto-Replenishment,False,,Auto-approved
DEC-011160,2026-04-20,SKU-00002,Store,STR-07,43.0,57.8,34.7,43.0,System Auto-Replenishment,False,,Auto-approved
DEC-011161,2026-04-20,SKU-00006,Store,STR-07,42.0,46.3,27.8,42.0,System Auto-Replenishment,False,,Auto-approved
DEC-011162,2026-04-20,SKU-00006,Store,STR-08,11.0,13.8,8.3,11.0,System Auto-Replenishment,False,,Auto-approved
DEC-011163,2026-04-20,SKU-00002,Store,STR-08,18.0,21.7,13.0,18.0,System Auto-Replenishment,False,,Auto-approved
DEC-011164,2026-04-20,SKU-00005,Store,STR-08,7.0,7.7,4.6,7.0,System Auto-Replenishment,False,,Auto-approved
DEC-011165,2026-04-21,SKU-00004,Store,STR-01,42.0,59.9,36.0,42.0,System Auto-Replenishment,False,,Auto-approved
DEC-011166,2026-04-21,SKU-00023,Store,STR-01,63.0,86.7,52.0,63.0,System Auto-Replenishment,False,,Auto-approved
DEC-011167,2026-04-21,SKU-00024,Store,STR-01,70.0,83.0,49.8,70.0,System Auto-Replenishment,False,,Auto-approved
DEC-011168,2026-04-21,SKU-00020,Store,STR-01,31.0,37.1,22.3,31.0,System Auto-Replenishment,False,,Auto-approved
DEC-011169,2026-04-21,SKU-00021,Store,STR-01,13.0,18.2,10.9,13.0,System Auto-Replenishment,False,,Auto-approved
DEC-011170,2026-04-21,SKU-00022,Store,STR-01,33.0,42.0,25.2,33.0,System Auto-Replenishment,False,,Auto-approved
DEC-011171,2026-04-21,SKU-00013,Store,Multiple,118.0,69.3,41.6,49.9,Planner Review,True,Warehouse supply shortfall - partial fulfilment,Manual override
DEC-011172,2026-04-21,SKU-00006,Store,STR-02,34.0,38.5,23.1,34.0,System Auto-Replenishment,False,,Auto-approved
DEC-011173,2026-04-21,SKU-00013,Store,STR-02,81.0,84.5,50.7,81.0,System Auto-Replenishment,False,,Auto-approved
DEC-011174,2026-04-21,SKU-00013,Store,Multiple,213.0,112.8,67.7,120.8,Planner Review,True,Warehouse supply shortfall - partial fulfilment,Manual override
DEC-011175,2026-04-21,SKU-00017,Store,STR-03,83.0,115.9,69.5,83.0,System Auto-Replenishment,False,,Auto-approved
DEC-011176,2026-04-21,SKU-00009,Store,STR-03,42.0,59.5,35.7,42.0,System Auto-Replenishment,False,,Auto-approved
DEC-011177,2026-04-21,SKU-00013,Store,Multiple,89.0,69.4,41.7,82.2,Planner Review,True,Warehouse supply shortfall - partial fulfilment,Manual override
DEC-011178,2026-04-21,SKU-00007,Store,STR-04,52.0,56.0,33.6,52.0,System Auto-Replenishment,False,,Auto-approved
DEC-011179,2026-04-21,SKU-00018,Store,Multiple,88.0,80.5,48.3,88.0,System Auto-Replenishment,False,,Auto-approved
DEC-011180,2026-04-21,SKU-00001,Store,Multiple,82.0,60.5,36.3,82.0,System Auto-Replenishment,False,,Auto-approved
DEC-011181,2026-04-21,SKU-00006,Store,STR-04,30.0,35.4,21.3,30.0,System Auto-Replenishment,False,,Auto-approved
DEC-011182,2026-04-21,SKU-00017,Store,Multiple,77.0,53.7,32.2,77.0,System Auto-Replenishment,False,,Auto-approved
DEC-011183,2026-04-21,SKU-00018,Store,STR-05,35.0,47.4,28.4,35.0,System Auto-Replenishment,False,,Auto-approved
DEC-011184,2026-04-21,SKU-00019,Store,STR-05,28.0,38.1,22.9,28.0,System Auto-Replenishment,False,,Auto-approved
DEC-011185,2026-04-21,SKU-00006,Store,STR-05,32.0,43.4,26.1,32.0,System Auto-Replenishment,False,,Auto-approved
DEC-011186,2026-04-21,SKU-00017,Store,STR-05,76.0,80.7,48.4,76.0,System Auto-Replenishment,False,,Auto-approved
DEC-011187,2026-04-21,SKU-00005,Store,STR-06,16.5,13.7,8.2,0.0,Planner Review,True,Warehouse supply shortfall - partial fulfilment,Manual override
DEC-011188,2026-04-21,SKU-00023,Store,STR-06,41.0,54.9,33.0,41.0,System Auto-Replenishment,False,,Auto-approved
DEC-011189,2026-04-21,SKU-00002,Store,STR-06,50.0,56.2,33.7,50.0,System Auto-Replenishment,False,,Auto-approved
DEC-011190,2026-04-21,SKU-00001,Store,STR-06,55.0,72.8,43.7,55.0,System Auto-Replenishment,False,,Auto-approved
DEC-011191,2026-04-21,SKU-00007,Store,STR-07,66.0,86.7,52.0,66.0,System Auto-Replenishment,False,,Auto-approved
DEC-011192,2026-04-21,SKU-00018,Store,STR-07,71.0,82.1,49.2,71.0,System Auto-Replenishment,False,,Auto-approved
DEC-011193,2026-04-21,SKU-00008,Store,STR-07,69.0,77.1,46.2,69.0,System Auto-Replenishment,False,,Auto-approved
DEC-011194,2026-04-21,SKU-00020,Store,STR-07,43.0,49.1,29.5,43.0,System Auto-Replenishment,False,,Auto-approved
DEC-011195,2026-04-21,SKU-00011,Store,STR-08,8.0,10.2,6.1,8.0,System Auto-Replenishment,False,,Auto-approved
DEC-011196,2026-04-21,SKU-00023,Store,STR-08,43.0,47.3,28.4,43.0,System Auto-Replenishment,False,,Auto-approved
DEC-011197,2026-04-21,SKU-00004,Store,STR-08,7.0,7.3,4.4,7.0,System Auto-Replenishment,False,,Auto-approved
DEC-011198,2026-04-21,SKU-00015,Store,STR-08,29.0,36.2,21.7,29.0,System Auto-Replenishment,False,,Auto-approved
DEC-011199,2026-04-22,SKU-00001,Store,STR-01,56.0,68.3,41.0,56.0,System Auto-Replenishment,False,,Auto-approved
DEC-011200,2026-04-22,SKU-00010,Store,STR-01,30.0,42.4,25.4,30.0,System Auto-Replenishment,False,,Auto-approved
DEC-011201,2026-04-22,SKU-00018,Store,STR-01,90.0,107.7,64.6,90.0,System Auto-Replenishment,False,,Auto-approved
DEC-011202,2026-04-22,SKU-00013,Store,Multiple,102.1,69.3,41.6,102.1,System Auto-Replenishment,False,,Auto-approved
DEC-011203,2026-04-22,SKU-00010,Store,STR-02,20.0,24.2,14.5,20.0,System Auto-Replenishment,False,,Auto-approved
DEC-011204,2026-04-22,SKU-00015,Store,STR-02,61.0,75.0,45.0,61.0,System Auto-Replenishment,False,,Auto-approved
DEC-011205,2026-04-22,SKU-00018,Store,STR-02,59.0,83.0,49.8,59.0,System Auto-Replenishment,False,,Auto-approved
DEC-011206,2026-04-22,SKU-00019,Store,STR-03,85.0,112.1,67.3,85.0,System Auto-Replenishment,False,,Auto-approved
DEC-011207,2026-04-22,SKU-00001,Store,STR-03,92.0,95.6,57.4,53.4,Planner Review,True,Warehouse supply shortfall - partial fulfilment,Manual override
DEC-011208,2026-04-22,SKU-00021,Store,Multiple,34.0,20.4,12.2,34.0,System Auto-Replenishment,False,,Auto-approved
DEC-011209,2026-04-22,SKU-00013,Store,Multiple,159.2,112.8,67.7,159.2,System Auto-Replenishment,False,,Auto-approved
DEC-011210,2026-04-22,SKU-00020,Store,STR-03,35.0,41.9,25.1,35.0,System Auto-Replenishment,False,,Auto-approved
DEC-011211,2026-04-22,SKU-00015,Store,STR-03,46.0,59.6,35.7,46.0,System Auto-Replenishment,False,,Auto-approved
DEC-011212,2026-04-22,SKU-00007,Store,STR-03,87.0,95.1,57.1,87.0,System Auto-Replenishment,False,,Auto-approved
DEC-011213,2026-04-22,SKU-00015,Store,STR-04,28.0,29.0,17.4,28.0,System Auto-Replenishment,False,,Auto-approved
DEC-011214,2026-04-22,SKU-00020,Store,STR-04,21.0,28.0,16.8,16.0,Planner Review,True,Warehouse supply shortfall - partial fulfilment,Manual override
DEC-011215,2026-04-22,SKU-00021,Store,STR-04,24.3,21.4,12.8,0.0,Planner Review,True,Warehouse supply shortfall - partial fulfilment,Manual override
DEC-011216,2026-04-22,SKU-00014,Store,STR-05,56.0,70.2,42.1,56.0,System Auto-Replenishment,False,,Auto-approved
DEC-011217,2026-04-22,SKU-00011,Store,STR-06,15.0,19.4,11.6,15.0,System Auto-Replenishment,False,,Auto-approved
DEC-011218,2026-04-22,SKU-00004,Store,STR-06,28.0,28.2,16.9,28.0,System Auto-Replenishment,False,,Auto-approved
DEC-011219,2026-04-22,SKU-00022,Store,STR-06,38.0,49.5,29.7,38.0,System Auto-Replenishment,False,,Auto-approved
DEC-011220,2026-04-22,SKU-00005,Store,STR-06,19.5,13.7,8.2,19.5,System Auto-Replenishment,False,,Auto-approved
DEC-011221,2026-04-22,SKU-00020,Store,STR-06,18.0,21.2,12.7,18.0,System Auto-Replenishment,False,,Auto-approved
DEC-011222,2026-04-22,SKU-00003,Store,STR-06,46.0,59.2,35.5,46.0,System Auto-Replenishment,False,,Auto-approved
DEC-011223,2026-04-22,SKU-00021,Store,STR-06,11.0,15.7,9.4,11.0,System Auto-Replenishment,False,,Auto-approved
DEC-011224,2026-04-22,SKU-00019,Store,STR-06,33.0,41.1,24.7,33.0,System Auto-Replenishment,False,,Auto-approved
DEC-011225,2026-04-22,SKU-00009,Store,STR-06,42.0,49.8,29.9,42.0,System Auto-Replenishment,False,,Auto-approved
DEC-011226,2026-04-22,SKU-00004,Store,STR-07,19.0,24.8,14.9,19.0,System Auto-Replenishment,False,,Auto-approved
DEC-011227,2026-04-22,SKU-00017,Store,STR-07,72.0,86.2,51.7,72.0,System Auto-Replenishment,False,,Auto-approved
DEC-011228,2026-04-22,SKU-00003,Store,STR-07,60.0,70.5,42.3,60.0,System Auto-Replenishment,False,,Auto-approved
DEC-011229,2026-04-22,SKU-00009,Store,STR-08,24.0,29.0,17.4,24.0,System Auto-Replenishment,False,,Auto-approved
DEC-011230,2026-04-22,SKU-00019,Store,STR-08,17.0,22.9,13.8,5.1,Planner Review,True,Warehouse supply shortfall - partial fulfilment,Manual override
DEC-011231,2026-04-22,SKU-00012,Store,STR-08,15.0,16.2,9.7,15.0,System Auto-Replenishment,False,,Auto-approved
DEC-011232,2026-04-23,SKU-00003,Store,Multiple,103.0,51.8,31.1,103.0,System Auto-Replenishment,False,,Auto-approved
DEC-011233,2026-04-23,SKU-00007,Store,STR-01,109.0,144.1,86.4,109.0,System Auto-Replenishment,False,,Auto-approved
DEC-011234,2026-04-23,SKU-00015,Store,Multiple,156.0,96.6,57.9,156.0,System Auto-Replenishment,False,,Auto-approved
DEC-011235,2026-04-23,SKU-00002,Store,Multiple,182.0,123.0,73.8,182.0,System Auto-Replenishment,False,,Auto-approved
